,Variable Name,,,,,,,Hexa Address in PLC,Adress + 500 Hexa,Adress + 500    Decimal,,
,AR_POMPAGE,TOR,17,3,10,1,0,B 352,2022,8226,,
,AR_COND_CR,TOR,17,3,11,1,0,B 353,2023,8227,,
,AR_TEST_HE,TOR,17,3,12,1,0,B 354,2024,8228,,
,AR_G05,TOR,17,3,13,1,0,B 355,2025,8229,,
,AR_G06,TOR,17,3,14,1,0,B 356,2026,8230,,
,AR_G07_H2,TOR,17,3,15,1,0,B 357,2027,8231,,
,AR_G07_D2,TOR,17,4,0,1,0,B 360,2028,8232,,
,AR_G07_HE4,TOR,17,4,1,1,0,B 361,2029,8233,,
,AR_G08_H2,TOR,17,4,2,1,0,B 362,2030,8240,,
,AR_G08_D2,TOR,17,4,3,1,0,B 363,2031,8241,,
,AR_G08_HE4,TOR,17,4,4,1,0,B 364,2032,8242,,
,AR_G09_H2,TOR,17,4,5,1,0,B 365,2033,8243,,
,AR_G09_D2,TOR,17,4,6,1,0,B 366,2034,8244,,
,AR_G0A_H2,TOR,17,4,7,1,0,B 367,2035,8245,,
,AR_G0A_D2,TOR,17,4,8,1,0,B 370,2036,8246,,
,AR_G0B_H2,TOR,17,4,9,1,0,B 371,2037,8247,,
,AR_G0B_D2,TOR,17,4,10,1,0,B 372,2038,8248,,
,AR_G0C_H2,TOR,17,4,11,1,0,B 373,2039,8249,,
,AR_G0C_D2,TOR,17,4,12,1,0,B 374,2040,8256,,
,AR_G0D_H2,TOR,17,4,13,1,0,B 375,2041,8257,,
,AR_G0D_D2,TOR,17,4,14,1,0,B 376,2042,8258,,
,AR_G0E,TOR,17,4,15,1,0,B 377,2043,8259,,
,AR_G0F,TOR,17,5,0,1,0,B 380,2044,8260,,
,AR_G10,TOR,17,5,1,1,0,B 381,2045,8261,,
,AR_G11,TOR,17,5,2,1,0,B 382,2046,8262,,
,AR_G12,TOR,17,5,3,1,0,B 383,2047,8263,,
,AR_G13,TOR,17,5,4,1,0,B 384,2048,8264,,
,AR_G14,TOR,17,5,5,1,0,B 385,2049,8265,,
,AR_G15,TOR,17,5,6,1,0,B 386,2050,8272,,
,AR_G16,TOR,17,5,7,1,0,B 387,2051,8273,,
,AR_G17,TOR,17,5,8,1,0,B 390,2052,8274,,
,AR_G18,TOR,17,5,9,1,0,B 391,2053,8275,,
,AR_G19,TOR,17,5,10,1,0,B 392,2054,8276,,
,AR_G1A,TOR,17,5,11,1,0,B 393,2055,8277,,
,AR_G1B,TOR,17,5,12,1,0,B 394,2056,8278,,
,AR_VEILLE,TOR,17,5,13,1,0,B 395,2057,8279,,
,AR_N2,TOR,17,5,14,1,0,B 396,2058,8280,,
,AR_PP_CH,TOR,17,5,15,1,0,B 397,2059,8281,,
,MA_CPR_HE3,TOR,17,6,0,1,0,B 3A0,2060,8288,,
,MA_DCPRHE3,TOR,17,6,1,1,0,B 3A1,2061,8289,,
,AR_CPR_HE3,TOR,17,6,2,1,0,B 3A2,2062,8290,,
,AR_DCPRHE3,TOR,17,6,3,1,0,B 3A3,2063,8291,,
,EQUIL_HE3,TOR,17,6,4,1,0,B 3A4,2064,8292,,
,NIV_C_HAUT,TOR,17,6,5,1,0,B 3A5,2065,8293,,
,NIV_C_BAS,TOR,17,6,6,1,0,B 3A6,2066,8294,,
,MA_P2KH,TOR,17,6,7,1,0,B 3A7,2067,8295,,
,MESSAGE_P,TOR,17,6,8,1,0,B 3B0,2068,8296,,
,RUNPUMP,TOR,17,6,9,-,-,B 3B1,2069,8297,,
,80_P_JT,TOR,17,6,10,1,0,B 3B2,2070,8304,,
,MAPOMPSTOC,TOR,17,6,11,1,0,B 3B3,2071,8305,,
,POMP_STOC,TOR,17,6,12,1,0,B 3B4,2072,8306,,
,VANNE_BOUT,TOR,17,6,13,1,0,B 3B5,2073,8307,,
,AL_NIV_C_L,TOR,17,6,14,1,0,B 3B6,2074,8308,,
,BITINIT,TOR,17,6,15,1,0,B 3B7,2075,8309,,
,MY_HE3,TOR,17,7,0,1,0,B 3C0,2076,8310,,
,MY_FV_5KH,TOR,17,7,1,1,0,B 3C1,2077,8311,,
,CIBLE_HE3,TOR,17,7,2,1,0,B 3C2,2078,8312,,
,OKREGULHE3,TOR,17,7,3,1,0,B 3C3,2079,8313,,
,LS_CTB_30S,TOR,17,7,4,1,0,B 3C4,2080,8320,,
,VALIDNIV_L,TOR,17,7,5,1,0,B 3C5,2081,8321,,
,AL_VIDE,TOR,17,7,6,1,0,B 3C6,2082,8322,,
,PROCESS_C,TOR,17,7,7,1,0,B 3C7,2083,8323,,
,BIDON_CRYO,TOR,17,7,8,1,0,B 3D0,2084,8324,,
,NIV_HAUT,TOR,17,7,9,ON,OFF,B 3D1,2085,8325,,
,NIV_BAS,TOR,17,7,10,ON,OFF,B 3D2,2086,8326,,
,MY_LS_CTB,TOR,17,7,11,1,0,B 3D3,2087,8327,,
,LEC_TT_ET,TOR,17,7,12,1,0,B 3D4,2088,8328,,
,CINF120S,TOR,17,7,13,1,0,B 3D5,2089,8329,,
,CSUP120S,TOR,17,7,14,1,0,B 3D6,2090,8336,,
,VALIDNIV_P,TOR,17,7,15,1,0,B 3D7,2091,8337,,
,RAZFEANA,TOR,17,8,0,1,0,B 3E0,2092,8338,,
,RAZFETOR,TOR,17,8,1,1,0,B 3E1,2093,8339,,
,RAZFSANA,TOR,17,8,2,1,0,B 3E2,2094,8340,,
,RAZFSTOR,TOR,17,8,3,1,0,B 3E3,2095,8341,,
,VALID_H2,TOR,17,8,4,1,0,B 3E4,2096,8342,,
,VALID_D2,TOR,17,8,5,1,0,B 3E5,2097,8343,,
,VALID_HE4,TOR,17,8,6,1,0,B 3E6,2098,8344,,
,VALID_HE3,TOR,17,8,7,1,0,B 3E7,2099,8345,,
,VIDE_SCND,TOR,17,8,8,1,0,B 3F0,2100,8448,,
,ALARMEH2D2,TOR,17,8,9,1,0,B 3F1,2101,8449,,
,AL_NIV_C_P,TOR,17,8,10,1,0,B 3F2,2102,8450,,
,C_CIBLE_OK,TOR,17,8,11,1,0,B 3F3,2103,8451,,
,OKREGULHE4,TOR,17,8,12,1,0,B 3F4,2104,8452,,
,CI_VIDEHE4,TOR,17,8,13,1,0,B 3F5,2105,8453,,
,CI_VIDE_HD,TOR,17,8,14,1,0,B 3F6,2106,8454,,
,B_AL_VIDE,TOR,17,8,15,1,0,B 3F7,2107,8455,,
,FV_CVP_D,TOR,17,9,0,1,0,B 400,2108,8456,,
,FV_CVPS_D,TOR,17,9,1,1,0,B 401,2109,8457,,
,FV_CVS_D,TOR,17,9,2,1,0,B 402,2110,8464,,
,Libre,TOR,17,9,3,1,0,B 403,2111,8465,,
,Libre,TOR,17,9,5,1,0,B 404,2112,8466,,
,FV_20K_D,TOR,17,9,6,1,0,B 405,2113,8467,,
,FV_LHE_D,TOR,17,9,7,DEFAUT,-,B 406,2114,8468,,
,FV_D2T_D,TOR,17,9,8,DEFAUT,-,B 407,2115,8469,,
,FV_H2T_D,TOR,17,9,10,DEFAUT,-,B 410,2116,8470,,
,Libre,TOR,17,9,11,DEFAUT,-,B 411,2117,8471,,
,FV_HETC_D,TOR,17,9,12,DEFAUT,-,B 412,2118,8472,,
,FV_HECS_D,TOR,17,9,13,DEFAUT,-,B 413,2119,8473,,
,FV_HECT_D,TOR,17,9,14,DEFAUT,-,B 414,2120,8480,,
,FV_HER_D,TOR,17,9,15,1,0,B 415,2121,8481,,
,FV_HESC_D,TOR,17,10,0,1,0,B 416,2122,8482,,
,FV_2KHA_D,TOR,17,10,1,1,0,B 417,2123,8483,,
,FV_2KHR_D,TOR,17,10,2,1,0,B 420,2124,8484,,
,FV_4KH_D,TOR,17,10,3,1,0,B 421,2125,8485,,
,FV_5KH_D,TOR,17,10,4,1,0,B 422,2126,8486,,
,FV_LTH_D,TOR,17,10,5,DEFAUT,-,B 423,2127,8487,,
,FV_RECUP_D,TOR,17,10,6,DEFAUT,-,B 424,2128,8488,,
,FV_VST_D,TOR,17,10,7,DEFAUT,-,B 425,2129,8489,,
,FV_VS4K_D,TOR,17,10,8,DEFAUT,-,B 426,2130,8496,,
,FV_N2P_D,TOR,17,10,9,DEFAUT,-,B 427,2131,8497,,
,FV_HEBP_D,TOR,17,10,10,DEFAUT,-,B 430,2132,8498,,
,FV_D2P_D,TOR,17,10,11,DEFAUT,-,B 431,2133,8499,,
,FV_H2P_D,TOR,17,10,12,DEFAUT,-,B 432,2134,8500,,
,FV_PS_D,TOR,17,10,13,1,0,B 433,2135,8501,,
,FV_VP_D,TOR,17,10,14,1,0,B 434,2136,8502,,
,DEFEAUP2KH,TOR,17,10,15,1,0,B 435,2137,8503,,
,DEF_INT_5P,TOR,17,11,0,1,0,B 436,2138,8504,,
,DEF_IN_10P,TOR,17,11,1,1,0,B 437,2139,8505,,
,BACQ,TOR,17,11,2,1,0,B 440,2140,8512,,
,SIMUL,TOR,17,11,3,MARCHE,ARRET,B 441,2141,8513,,
,FLOU_Z1,TOR,17,11,4,1,0,B 442,2142,8514,,
,FLOU_M,TOR,17,11,5,1,0,B 443,2143,8515,,
,RECHAUCRYO,TOR,17,11,6,1,0,B 444,2144,8516,,
,CLEF1,TOR,17,11,7,1,0,B 445,2145,8517,,
,CLEF2,TOR,17,11,8,1,0,B 446,2146,8518,,
,COUPE_SECT,TOR,17,11,9,1,0,B 447,2147,8519,,
,DEF100MBV,TOR,17,11,10,1,0,B 450,2148,8520,,
,DEF1050MB,TOR,17,11,11,1,0,B 451,2149,8521,,
,DEF1050MBV,TOR,17,11,12,1,0,B 452,2150,8528,,
,DEF100MBC,TOR,17,11,13,1,0,B 453,2151,8529,,
,DEF1050MBC,TOR,17,11,14,1,0,B 454,2152,8530,,
,DEF1050MBP,TOR,17,11,15,1,0,B 455,2153,8531,,
,DEF_GP_CR,TOR,17,12,0,1,0,B 456,2154,8532,,
,DEFVIDEHE3,TOR,17,12,1,1,0,B 457,2155,8533,,
,DEF_C_CRYO,TOR,17,12,2,1,0,B 460,2156,8534,,
,DEFVIDECH,TOR,17,12,3,1,0,B 461,2157,8535,,
,DEF_EXT,TOR,17,12,4,1,0,B 462,2158,8536,,
,DEF_MV_HES,TOR,17,12,5,1,0,B 463,2159,8537,,
,DEF_CI_HE3,TOR,17,12,6,1,0,B 464,2160,8544,,
,DEF_C_T,TOR,17,12,7,1,0,B 465,2161,8545,,
,DEF_COMP,TOR,17,12,8,1,0,B 466,2162,8546,,
,DEF_MES_PT,TOR,17,12,9,1,0,B 467,2163,8547,,
,T_CIBLE_OK,TOR,17,12,10,1,0,B 470,2164,8548,,
,T_CI_RINC,TOR,17,12,11,1,0,B 471,2165,8549,,
,T_VIDE_RIN,TOR,17,12,12,1,0,B 472,2166,8550,,
,TEST_HE_OK,TOR,17,12,13,1,0,B 473,2167,8551,,
,C_CRYO_OK,TOR,17,12,14,1,0,B 474,2168,8552,,
,Libre,TOR,17,12,15,1,0,B 475,2169,8553,,
,VT_CI_HE3,TOR,17,13,0,1,0,B 476,2170,8560,,
,DEF_CH_HE3,TOR,17,13,1,1,0,B 477,2171,8561,,
,SENS_H2,TOR,17,13,2,1,0,B 480,2172,8562,,
,SENS_D2,TOR,17,13,3,1,0,B 481,2173,8563,,
,DEM_FV_2KH,TOR,17,13,4,1,0,B 482,2174,8564,,
,ALARME_CS1,TOR,17,13,5,1,0,B 483,2175,8565,,
,ALARME_CS2,TOR,17,13,6,1,0,B 484,2176,8566,,
,PASCPR_HE3,TOR,17,13,7,1,0,B 485,2177,8567,,
,PASDCPRHE3,TOR,17,13,8,1,0,B 486,2178,8568,,
,POMPCOMP,TOR,17,13,9,1,0,B 487,2179,8569,,
,E_E1,TOR,17,13,10,1,0,B 490,2180,8576,,
,E_E2,TOR,17,13,11,1,0,B 491,2181,8577,,
,E_EBP,TOR,17,13,12,1,0,B 492,2182,8578,,
,E_ET1,TOR,17,13,13,1,0,B 493,2183,8579,,
,E_ET2,TOR,17,13,14,1,0,B 494,2184,8580,,
,SENS_HE4,TOR,17,13,15,1,0,B 495,2185,8581,,
,SENS_HE3,TOR,17,14,0,OUI,NON,B 496,2186,8582,,
,BET_HEAT,TOR,17,14,1,OUI,NON,B 497,2187,8583,,
,VALIDECR_1,TOR,17,14,2,OUI,NON,B 4A0,2188,8584,,
,VALIDECR_2,TOR,17,14,3,OUI,NON,B 4A1,2189,8585,,
,VALIDECR_3,TOR,17,14,4,MANU,AUTO,B 4A2,2190,8592,,
,VALIDECR_4,TOR,17,14,5,MANU,AUTO,B 4A3,2191,8593,,
,AUTOMANU_1,TOR,17,14,6,MANU,AUTO,B 4A4,2192,8594,,
,AUTOMANU_2,TOR,17,14,7,MANU,AUTO,B 4A5,2193,8595,,
,AUTOMANU_3,TOR,17,14,8,1,0,B 4A6,2194,8596,,
,AUTOMANU_4,TOR,17,14,9,1,0,B 4A7,2195,8597,,
,A_M_HE4,TOR,17,14,10,1,0,B 4B0,2196,8598,,
,A_M_5KH,TOR,17,14,11,1,0,B 4B1,2197,8599,,
,A_M_HE3,TOR,17,14,13,1,0,B 4B2,2198,8600,,
,PID_HE4,TOR,17,14,14,1,0,B 4B3,2199,8601,,
,Libre,TOR,17,14,15,1,0,B 4B4,2200,8704,,
,PID_HE3,TOR,17,15,0,1,0,B 4B5,2201,8705,,
,A_M_H2,TOR,17,15,1,1,0,B 4B6,2202,8706,,
,A_M_D2,TOR,17,15,2,1,0,B 4B7,2203,8707,,
,BET0007_H2,TOR,17,15,3,1,0,B 4C0,2204,8708,,
,BET0008_H2,TOR,17,15,4,1,0,B 4C1,2205,8709,,
,BET0009_H2,TOR,17,15,5,1,0,B 4C2,2206,8710,,
,BET000A_H2,TOR,17,15,6,1,0,B 4C3,2207,8711,,
,BET000B_H2,TOR,17,15,7,1,0,B 4C4,2208,8712,,
,BET000C_H2,TOR,17,15,8,1,0,B 4C5,2209,8713,,
,BET000D_H2,TOR,17,15,9,1,0,B 4C6,2210,8720,,
,BET0007_HE,TOR,17,15,10,1,0,B 4C7,2211,8721,,
,BET0007_D2,TOR,17,15,11,1,0,B 4D0,2212,8722,,
,BET0008_D2,TOR,17,15,12,1,0,B 4D1,2213,8723,,
,BET0009_D2,TOR,17,15,13,1,0,B 4D2,2214,8724,,
,BET000A_D2,TOR,17,15,14,1,0,B 4D3,2215,8725,,
,BET000B_D2,TOR,17,15,15,1,0,B 4D4,2216,8726,,
,BET000C_D2,TOR,17,16,0,1,0,B 4D5,2217,8727,,
,BET000D_D2,TOR,17,16,1,1,0,B 4D6,2218,8728,,
,BET0008_HE,TOR,17,16,2,1,0,B 4D7,2219,8729,,
,ETAT_EANA1,TOR,17,16,3,1,0,B 4E0,2220,8736,,
,ETAT_EANA2,TOR,17,16,4,1,0,B 4E1,2221,8737,,
,ETAT_EANA3,TOR,17,16,5,1,0,B 4E2,2222,8738,,
,ETAT_EANA4,TOR,17,16,6,1,0,B 4E3,2223,8739,,
,ETAT_EANA5,TOR,17,16,7,1,0,B 4E4,2224,8740,,
,ETAT_ETOR1,TOR,17,16,9,1,0,B 4E5,2225,8741,,
,ETAT_ETOR2,TOR,17,16,10,1,0,B 4E6,2226,8742,,
,ETAT_ETOR3,TOR,17,16,11,1,0,B 4E7,2227,8743,,
,Libre,TOR,17,16,12,1,0,B 4F0,2228,8744,,
,ETAT_SANA1,TOR,17,16,13,1,0,B 4F1,2229,8745,,
,ETAT_SANA2,TOR,17,16,14,1,0,B 4F2,2230,8752,,
,ETAT_SANA3,TOR,17,16,15,1,0,B 4F3,2231,8753,,
,ETAT_STOR1,TOR,18,1,0,1,0,B 4F4,2232,8754,,
,ETAT_STOR2,TOR,18,1,1,1,0,B 4F5,2233,8755,,
,BET_N2,TOR,18,1,2,1,0,B 4F6,2234,8756,,
,BET_PP,TOR,18,1,3,1,0,B 4F7,2235,8757,,
